4713,27-5-2015,184,125,2848,2,44
4714,21-6-2013,342,272,1107,2,46
4715,20-7-2011,242,223,2896,4,44
4716,13-8-2014,416,428,4548,1,32
4717,17-3-2016,224,23,3892,2,41
4718,21-4-2022,264,471,1021,4,69
4719,20-5-2015,222,220,3216,1,17
4720,9-6-2014,380,484,3233,1,39
4721,24-7-2015,101,243,2261,4,48
4722,8-8-2016,325,339,2126,4,97
4723,31-3-2022,164,153,4250,3,37
4724,30-4-2020,350,456,2657,3,30
4725,3-5-2018,4,37,4552,2,15
4726,5-6-2014,436,415,2909,3,40
4727,8-7-2013,5,152,1443,3,44
4728,17-8-2015,482,452,2999,1,12
4729,24-3-2022,83,237,4284,4,9
4730,14-4-2014,255,305,1067,2,46
4731,29-5-2018,64,185,3648,3,79
4732,25-6-2012,453,415,1229,2,39
4733,2-7-2016,121,102,1411,3,73
4734,23-8-2015,269,255,3993,4,53
4735,29-3-2014,204,102,4565,4,58
4736,6-4-2014,339,441,4450,4,76
4737,18-5-2016,9,64,3581,4,49
4738,18-6-2012,297,397,2358,1,82
4739,20-7-2012,113,120,2066,2,11
4740,13-8-2012,484,250,1877,1,24
4741,18-3-2014,96,154,2431,3,22
4742,8-4-2012,426,360,3349,4,44
4743,1-5-2010,52,126,3682,4,48
4744,2-6-2014,450,377,2868,2,63
4745,22-7-2015,134,1,4399,4,54
4746,6-8-2021,317,349,3261,4,39
4747,23-3-2020,241,220,2657,2,42
4748,8-4-2013,416,275,2782,1,45
4749,28-5-2015,56,199,2380,1,16
4750,25-6-2017,443,423,1858,2,9
4751,4-7-2019,228,50,2526,3,64
4752,21-8-2016,295,369,3302,2,88
4753,7-3-2016,204,224,4980,1,7
4754,6-4-2013,325,380,3405,1,100
4755,23-5-2021,141,146,4112,3,43
4756,13-6-2022,495,500,4289,4,34
4757,4-7-2012,244,139,1687,4,85
4758,20-8-2019,317,428,1029,3,96
4759,19-3-2022,248,23,3546,1,98
4760,18-4-2020,395,402,4588,4,43
4761,4-5-2012,196,116,1533,4,78
4762,24-6-2015,488,255,1674,2,53
4763,17-7-2016,105,70,3263,1,85
4764,29-8-2021,450,306,2811,2,11
4765,25-3-2019,117,59,4832,2,65
4766,8-4-2016,274,301,3063,3,28
4767,5-5-2012,246,208,4155,2,2
4768,23-6-2018,398,327,1020,3,76
4769,14-7-2014,11,191,3327,1,49
4770,28-8-2013,296,279,2681,3,70
4771,6-3-2019,111,173,2155,1,24
4772,21-4-2020,365,407,4058,3,94
4773,19-5-2012,79,103,4907,4,67
4774,27-6-2021,423,398,1871,3,18
4775,20-7-2014,174,42,1293,1,51
4776,28-8-2016,420,279,4294,3,56
4777,23-3-2014,171,118,2360,2,67
4778,26-4-2013,449,299,2403,2,40
4779,19-5-2019,104,64,2642,1,27
4780,19-6-2011,329,482,4930,1,40
4781,19-7-2012,24,240,1635,3,21
4782,24-8-2014,292,361,1603,3,17
4783,25-3-2016,80,12,1590,2,19
4784,1-4-2010,427,387,1916,2,33
4785,16-5-2020,17,68,4651,4,86
4786,26-6-2020,397,377,1733,4,72
4787,13-7-2020,41,162,2602,3,89
4788,22-8-2022,369,457,1413,4,36
4789,1-3-2012,154,184,3652,3,27
4790,2-4-2020,287,472,4059,4,17
4791,10-5-2022,39,161,3071,2,48
4792,21-6-2015,423,250,4301,1,28
4793,30-7-2012,38,233,1612,3,49
4794,3-8-2020,299,380,2385,4,33
4795,4-3-2010,165,39,3691,1,10
4796,28-4-2021,466,397,2667,3,46
4797,21-5-2010,91,1,1740,1,22
4798,21-6-2017,333,391,2448,1,62
4799,28-7-2014,54,37,2068,4,99
4800,2-8-2020,444,436,4333,2,52
4801,18-3-2017,241,58,2498,1,94
4802,24-4-2013,346,310,3110,1,36
4803,10-5-2020,157,15,4303,4,5
4804,2-6-2014,263,416,4829,2,87
4805,5-7-2019,114,146,1987,3,88
4806,2-8-2021,266,490,2705,4,12
4807,16-3-2018,12,144,3121,4,49
4808,27-4-2017,261,475,3487,1,59
4809,6-5-2011,160,118,4445,1,15
4810,8-6-2010,476,269,1514,4,100
4811,26-7-2010,119,191,1234,3,45
4812,10-8-2021,284,300,1088,4,64
4813,10-3-2011,126,170,1498,1,16
4814,29-4-2012,275,321,1446,4,39
4815,24-5-2014,152,134,4759,2,76
4816,17-6-2013,318,253,2267,1,91
4817,31-7-2016,236,3,4905,2,70
4818,5-8-2020,478,373,2265,1,62
4819,5-3-2011,166,232,1317,3,23
4820,9-4-2011,415,281,1408,1,10
4821,27-5-2013,103,136,2487,3,9
4822,16-6-2020,401,468,1751,2,83
4823,11-7-2022,3,56,1385,1,9
4824,8-8-2021,480,327,1754,2,43
4825,13-3-2013,214,193,2361,3,35
4826,5-4-2013,394,345,3301,2,68
4827,4-5-2016,120,29,3829,2,81
4828,8-6-2010,372,267,4506,4,13
4829,2-7-2022,72,171,1912,4,60
4830,18-8-2014,460,331,2751,3,47
4831,21-3-2010,151,101,3736,3,65
4832,3-4-2016,290,351,2036,3,49
4833,22-5-2022,236,168,4953,2,27
4834,21-6-2022,250,396,4985,4,44
4835,14-7-2018,25,8,1477,3,70
4836,28-8-2013,316,490,4797,4,44
4837,15-3-2014,198,166,2515,3,21
4838,25-4-2020,358,373,1879,2,67
4839,16-5-2018,205,77,2471,2,70
4840,7-6-2019,449,304,3382,4,97
4841,5-7-2017,122,48,4339,4,21
4842,27-8-2019,399,336,2020,3,72
4843,19-3-2021,250,231,3565,2,74
4844,21-4-2010,305,254,1335,4,9
4845,2-5-2019,171,2,4921,2,36
4846,24-6-2014,384,335,2166,4,76
4847,2-7-2014,78,163,2543,2,9
4848,2-8-2019,387,473,1423,3,37
4849,22-3-2012,160,73,4305,1,35
4850,2-4-2016,467,479,3286,1,86
4851,21-5-2010,16,13,3637,2,61
4852,29-6-2015,267,258,2872,1,3
4853,3-7-2015,1,227,4793,4,70
4854,7-8-2015,493,470,1168,2,97
4855,20-3-2011,130,225,3738,4,80
4856,22-4-2018,401,324,3203,1,97
4857,12-5-2012,181,166,1311,3,4
4858,23-6-2019,295,387,2413,4,15
4859,14-7-2016,44,81,2076,1,25
4860,28-8-2021,253,496,1532,1,26
4861,17-3-2014,129,83,2440,2,4
4862,27-4-2016,374,381,1887,4,90
4863,2-5-2012,103,243,3234,3,100
4864,22-6-2021,345,270,3101,4,10
4865,10-7-2012,150,162,1482,2,53
4866,5-8-2010,278,347,3331,3,30
4867,15-3-2021,209,154,2710,1,99
4868,24-4-2016,402,450,2826,3,20
4869,4-5-2022,119,230,2643,4,13
4870,11-6-2012,354,285,4729,2,11
4871,20-7-2012,61,245,1297,3,50
4872,18-8-2011,491,288,3275,4,89
4873,13-3-2014,220,23,4940,3,98
4874,23-4-2021,293,252,2276,3,80
4875,20-5-2016,235,174,2825,3,57
4876,17-6-2019,491,361,4486,4,44
4877,1-7-2012,223,234,4652,2,58
4878,20-8-2021,252,320,4332,4,16
4879,24-3-2019,146,231,2102,3,40
4880,6-4-2011,419,385,2535,4,11
4881,18-5-2022,70,228,4151,4,44
4882,12-6-2019,363,481,3047,4,31
4883,6-7-2022,39,123,1964,2,83
4884,22-8-2018,388,382,2658,2,44
4885,13-3-2022,13,142,4278,3,27
4886,2-4-2015,405,257,1159,4,48
4887,6-5-2020,210,13,2302,1,75
4888,20-6-2012,345,499,3260,1,21
4889,20-7-2012,56,245,4450,4,47
4890,18-8-2015,380,418,4923,3,30
4891,18-3-2018,13,237,3381,2,36
4892,25-4-2016,361,453,3691,2,44
4893,30-5-2021,71,219,2766,3,13
4894,11-6-2021,263,319,3078,1,92
4895,22-7-2014,97,80,3282,3,52
4896,8-8-2014,413,319,3894,3,71
4897,22-3-2013,47,48,3130,1,31
4898,14-4-2020,385,294,4589,3,97
4899,30-5-2022,130,191,4538,3,40
4900,19-6-2012,427,273,1763,1,47
4901,29-7-2011,189,177,2599,2,13
4902,27-8-2015,306,434,1137,3,92
4903,29-3-2022,152,169,4472,2,50
4904,18-4-2011,380,421,1096,1,15
4905,19-5-2015,24,45,1602,3,49
4906,2-6-2017,449,454,4808,3,16
4907,5-7-2013,185,43,3713,2,34
4908,3-8-2022,405,459,4373,4,83
4909,26-3-2013,137,100,2070,2,29
4910,6-4-2017,349,257,4299,4,99
4911,3-5-2021,191,247,3236,1,76
4912,1-6-2012,488,425,1669,4,13
4913,9-7-2014,63,37,2193,4,54
4914,17-8-2018,377,323,3210,1,55
4915,13-3-2022,204,131,4969,1,69
4916,16-4-2011,263,252,3879,2,100
4917,25-5-2019,61,123,1967,4,68
4918,25-6-2010,311,359,3403,3,8
4919,1-7-2019,165,42,1134,1,93
4920,26-8-2012,415,309,4897,1,75
4921,19-3-2021,94,92,1255,1,12
4922,4-4-2021,260,255,4197,3,77
4923,15-5-2013,33,145,4950,1,73
4924,2-6-2016,298,392,1666,3,36
4925,19-7-2015,16,101,3170,3,60
4926,9-8-2011,461,398,2855,1,1
4927,8-3-2011,151,43,1521,1,18
4928,12-4-2018,308,372,4384,2,61
4929,29-5-2012,132,171,2356,1,14
4930,3-6-2017,425,269,3162,3,55
4931,26-7-2011,212,210,3000,1,37
4932,25-8-2018,263,322,1949,1,70
4933,31-3-2017,206,96,1724,2,16
4934,15-4-2020,459,277,3820,2,77
4935,12-5-2010,200,108,3995,1,4
4936,14-6-2019,257,399,1618,4,51
4937,1-7-2011,11,218,2132,3,71
4938,1-8-2021,413,417,1066,4,43
4939,29-3-2022,232,201,3188,3,49
4940,23-4-2015,278,467,1288,4,21
4941,7-5-2013,8,69,4354,1,10
4942,6-6-2020,369,423,2012,3,84
4943,5-7-2010,127,144,2390,4,5
4944,16-8-2022,261,498,4973,3,4
4945,10-3-2019,182,155,1398,3,44
4946,27-4-2010,458,405,3125,1,48
4947,19-5-2016,103,242,2341,4,95
4948,20-6-2018,262,490,3348,4,91
4949,16-7-2019,147,112,1238,1,56
4950,21-8-2010,250,272,1366,4,5
4951,5-3-2013,217,33,4937,4,78
4952,20-4-2022,286,441,4206,3,83
4953,19-5-2012,210,21,3383,2,8
4954,17-6-2011,373,422,2533,3,51
4955,22-7-2018,59,186,4256,2,24
4956,23-8-2017,310,450,4399,4,17
4957,27-3-2015,105,164,4763,2,21
4958,21-4-2012,329,370,2297,1,89
4959,14-5-2010,116,122,3479,3,8
4960,10-6-2021,328,457,3174,4,6
4961,25-7-2021,17,48,3872,4,10
4962,15-8-2010,440,259,4107,1,14
4963,20-3-2010,76,54,2199,3,2
4964,28-4-2016,448,364,1226,3,8
4965,25-5-2012,69,50,3433,3,54
4966,20-6-2012,449,269,2997,3,56
4967,2-7-2019,209,170,1269,2,33
4968,27-8-2018,270,257,4253,3,2
4969,28-3-2021,32,33,1071,3,47
4970,9-4-2015,424,295,4955,1,63
4971,7-5-2014,205,241,4756,1,42
4972,1-6-2021,282,376,2545,4,59
4973,11-7-2014,7,135,1029,3,28
4974,8-8-2022,341,290,4447,1,52
4975,5-3-2014,7,204,1412,4,63
4976,5-4-2011,416,300,4470,2,75
4977,25-5-2016,126,160,4424,4,51
4978,15-6-2016,403,275,3072,3,7
4979,19-7-2018,101,112,1556,2,42
4980,19-8-2010,253,372,2416,4,42
4981,3-3-2019,220,19,2305,4,27
4982,19-4-2013,457,272,1827,2,55
4983,23-5-2010,203,195,3813,2,26
4984,5-6-2016,279,390,2395,2,98
4985,20-7-2015,225,183,1979,3,31
4986,2-8-2012,281,456,3158,3,53
4987,10-3-2011,45,149,2074,4,81
4988,24-4-2012,380,308,4050,1,47
4989,16-5-2010,218,136,1488,1,79
4990,26-6-2019,260,321,2273,4,44
4991,29-7-2016,172,123,1807,2,20
4992,24-8-2018,279,463,2470,1,97
4993,30-3-2013,203,15,2562,1,50
4994,27-4-2010,345,406,1405,1,55
4995,14-5-2012,26,206,4983,1,80
4996,26-6-2011,257,298,3896,3,97
4997,30-7-2013,106,84,3976,2,1
4998,13-8-2018,445,315,1999,1,99
4999,4-3-2014,48,8,3861,2,42
5000,15-4-2014,415,457,4008,3,63
5001,5-5-2017,76,104,3894,4,86
5002,25-6-2015,456,426,1783,3,42
5003,27-7-2012,152,167,4183,2,49
5004,12-8-2011,302,421,3433,4,47
5005,17-3-2012,9,6,3979,1,56
5006,13-4-2010,412,448,3886,4,3
5007,12-5-2012,180,4,3556,1,2
5008,20-6-2018,414,254,2063,3,10
5009,25-7-2014,200,196,1422,3,2
5010,12-8-2022,448,305,4258,4,32
5011,22-3-2021,29,90,2354,1,84
5012,3-4-2019,485,447,4894,2,60
5013,13-5-2013,63,79,1452,4,94
5014,23-6-2015,309,328,4870,2,90
5015,26-7-2021,6,104,1270,2,81
5016,11-8-2012,251,495,3314,2,95
5017,19-3-2020,102,116,3127,1,36
5018,30-4-2016,370,350,2987,1,23
5019,29-5-2019,111,2,1165,4,64
5020,1-6-2022,408,394,3039,2,30
5021,16-7-2015,29,245,4889,4,95
5022,21-8-2016,316,361,3241,3,10
5023,16-3-2020,103,108,1597,2,60
5024,2-4-2013,366,483,1595,4,11
5025,25-5-2012,82,42,4809,1,59
5026,19-6-2015,358,279,3490,1,62
5027,28-7-2017,151,114,3222,2,45
5028,15-8-2021,471,433,3555,1,13
5029,15-3-2014,11,33,3676,2,39
5030,28-4-2016,420,478,1667,4,3
5031,20-5-2015,186,67,2460,1,13
5032,30-6-2022,355,459,3290,1,30
5033,15-7-2022,96,125,2046,1,24
5034,28-8-2016,331,320,2551,2,85
5035,8-3-2021,48,162,1502,4,78
5036,22-4-2014,274,357,3981,1,44
5037,16-5-2018,234,147,4400,1,74
5038,8-6-2019,308,390,1920,1,89
5039,1-7-2019,56,163,4717,2,58
5040,2-8-2011,426,397,2497,3,54
5041,3-3-2014,151,27,1481,1,18
5042,26-4-2015,476,404,4819,3,23
5043,25-5-2012,127,168,2257,3,30
5044,12-6-2015,455,395,4848,2,29
5045,17-7-2018,227,175,3801,2,73
5046,23-8-2021,465,298,3127,3,97
5047,21-3-2014,130,112,1461,1,35
5048,26-4-2021,380,317,4129,3,51
5049,1-5-2020,193,245,2879,3,68
5050,8-6-2016,263,390,3103,2,33
5051,19-7-2022,143,160,3595,3,61
5052,26-8-2012,482,427,4525,3,83
5053,8-3-2015,231,208,1815,1,100
5054,6-4-2022,479,435,4686,2,82
5055,28-5-2014,235,21,2310,3,58
5056,27-6-2012,387,334,4992,3,26
5057,17-7-2021,242,204,3924,3,48
5058,27-8-2018,482,381,2961,2,54
5059,2-3-2011,149,101,3332,3,38
5060,18-4-2015,497,347,2744,1,81
5061,19-5-2018,164,184,1967,3,56
5062,6-6-2019,469,405,1668,1,80
5063,26-7-2013,123,105,1921,3,16
5064,1-8-2018,469,403,2587,3,24
5065,14-3-2012,111,199,4953,2,48
5066,22-4-2018,338,399,3946,1,4
5067,7-5-2010,121,120,3290,4,97
5068,17-6-2020,442,485,2476,1,90
5069,7-7-2021,103,8,2321,2,33
5070,14-8-2015,375,286,1451,3,82
5071,14-3-2018,185,95,2193,4,47
5072,15-4-2010,404,301,2672,3,82
5073,9-5-2013,82,72,2902,1,39
5074,28-6-2012,310,410,3820,1,87
5075,9-7-2018,141,53,3051,2,21
5076,30-8-2021,291,304,1087,4,77
5077,26-3-2016,239,229,1581,4,91
5078,30-4-2011,388,399,2542,2,49
5079,10-5-2016,158,134,1183,3,96
5080,7-6-2010,286,459,2927,1,1
5081,12-7-2014,7,46,2505,1,62
5082,5-8-2015,435,402,1519,1,27
5083,2-3-2019,175,196,2928,2,60
5084,28-4-2010,270,374,3644,1,65
5085,8-5-2011,83,173,2995,2,67
5086,8-6-2015,369,373,3402,4,9
5087,31-7-2010,52,32,2324,4,52
5088,14-8-2017,313,373,2978,1,49
5089,3-3-2014,84,231,3955,3,90
5090,3-4-2014,268,250,1349,2,57
5091,20-5-2010,24,201,3990,1,100
5092,18-6-2015,383,499,3778,3,100
5093,27-7-2020,36,77,1601,1,13
5094,2-8-2013,400,384,2979,4,29
5095,27-3-2010,242,192,4501,3,66
5096,30-4-2019,302,404,1784,3,92
5097,9-5-2017,122,30,1727,4,74
5098,9-6-2019,498,421,1305,1,74
5099,7-7-2010,48,46,3624,2,10
5100,11-8-2010,259,322,1184,1,34
5101,26-3-2015,134,25,3367,1,94
5102,16-4-2019,264,354,1927,4,10
5103,30-5-2019,160,63,4410,3,1
5104,23-6-2015,426,269,1568,2,30
5105,22-7-2017,57,69,1196,4,64
5106,9-8-2012,258,319,1256,2,66
5107,2-3-2012,11,128,3546,3,95
5108,9-4-2010,401,394,1157,4,45
5109,1-5-2017,199,185,1582,4,13
5110,25-6-2012,412,458,1607,3,74
5111,2-7-2012,238,128,2633,4,56
5112,30-8-2016,280,271,4632,4,73
5113,24-3-2015,195,201,4489,4,11
5114,23-4-2013,432,393,2695,4,85
5115,13-5-2016,239,130,4036,4,78
5116,1-6-2013,382,359,1791,2,16
5117,13-7-2011,40,131,4949,2,12
5118,10-8-2018,281,367,2253,1,95
5119,18-3-2011,45,175,3148,3,36
5120,11-4-2022,464,457,1475,2,77
5121,7-5-2010,13,169,3883,2,12
5122,29-6-2017,258,385,1112,1,29
5123,24-7-2010,175,166,4139,1,37
5124,19-8-2020,391,257,4193,3,19
5125,2-3-2017,110,220,3682,1,50
5126,30-4-2019,394,284,2365,1,40
5127,30-5-2020,27,211,4340,2,94
5128,25-6-2021,498,389,4366,3,14
5129,1-7-2020,179,156,1940,2,8
5130,22-8-2021,408,388,1934,1,45
5131,6-3-2011,183,189,3128,1,18
5132,21-4-2011,375,461,2353,2,3
5133,27-5-2011,66,119,1994,4,24
5134,18-6-2020,410,371,4106,4,48
5135,29-7-2016,210,68,4235,3,4
5136,17-8-2018,325,302,4045,3,27
5137,15-3-2019,207,176,2613,4,85
5138,13-4-2013,342,467,2051,1,38
5139,19-5-2021,147,169,3577,1,94
5140,18-6-2021,377,404,2103,2,16
5141,2-7-2012,215,151,4945,2,78
5142,9-8-2020,337,275,4882,1,84
5143,4-3-2016,136,112,1416,4,55
5144,29-4-2015,479,285,2527,4,27
5145,6-5-2021,64,175,3004,3,67
5146,4-6-2017,426,434,2502,3,22
5147,14-7-2012,87,143,1014,4,33
5148,3-8-2010,362,274,1102,3,53
5149,27-3-2020,123,239,3310,2,86
5150,6-4-2011,424,444,3133,3,28
5151,18-5-2021,109,8,4449,2,81
5152,2-6-2015,413,258,1041,3,73
5153,14-7-2021,229,237,2182,3,99
5154,5-8-2016,478,297,2397,3,67
5155,8-3-2015,232,84,4504,2,55
5156,29-4-2021,363,484,3783,1,25
5157,9-5-2013,83,160,4627,2,6
5158,17-6-2022,297,362,1902,2,15
5159,12-7-2021,240,69,4985,4,50
5160,30-8-2014,484,376,2933,1,95
5161,19-3-2018,79,56,1894,4,43
5162,8-4-2013,429,281,4547,2,35
5163,19-5-2016,153,213,1928,3,55
5164,5-6-2010,349,484,4764,2,37
5165,5-7-2015,197,3,3014,2,64
5166,6-8-2010,297,276,1293,4,65
5167,23-3-2016,77,246,4137,3,53
5168,25-4-2019,422,492,4839,4,32
5169,18-5-2021,145,120,3575,3,15
5170,1-6-2013,319,455,1573,2,16
5171,28-7-2017,154,166,4002,3,20
5172,4-8-2022,421,370,1707,2,23
5173,5-3-2020,153,60,2403,1,3
5174,28-4-2015,446,426,3955,4,47
5175,26-5-2013,182,188,1018,3,14
5176,15-6-2020,342,255,2055,1,48
5177,12-7-2010,63,106,1443,2,1
5178,9-8-2013,415,390,2499,3,27
5179,11-3-2016,166,128,4782,1,74
5180,30-4-2022,313,283,1210,1,71
5181,1-5-2022,158,176,3307,4,85
5182,17-6-2011,262,403,2761,4,15
5183,26-7-2010,188,155,2539,2,75
5184,15-8-2015,387,260,1073,2,25
5185,3-3-2018,146,204,4262,2,62
5186,29-4-2013,278,318,1520,3,71
5187,10-5-2012,62,78,2835,3,89
5188,15-6-2015,443,475,2321,1,22
5189,28-7-2014,22,165,3208,4,2
5190,20-8-2011,491,484,4973,2,15
5191,14-3-2022,29,237,2624,1,61
5192,22-4-2020,396,358,3210,3,34
5193,19-5-2017,206,9,2346,2,34
5194,13-6-2017,470,373,4786,3,65
5195,17-7-2022,228,207,2696,2,54
5196,27-8-2021,459,497,4140,3,21
5197,22-3-2011,62,89,1031,4,29
5198,5-4-2011,396,342,4107,4,45
5199,25-5-2016,154,206,1513,1,58
5200,24-6-2018,317,379,3045,3,33
5201,19-7-2021,50,14,2476,1,26
5202,22-8-2013,410,453,2605,3,51
5203,14-3-2015,104,56,4221,4,11
5204,9-4-2014,368,435,1734,1,36
5205,25-5-2011,184,12,3245,1,8
5206,16-6-2013,462,318,1243,2,78
5207,12-7-2017,56,195,3090,4,3
5208,23-8-2012,370,387,1217,3,19
5209,26-3-2010,66,216,1928,2,81
5210,7-4-2018,271,281,1172,4,20
5211,29-5-2012,122,103,1001,4,86
5212,7-6-2010,301,433,4968,2,42
5213,20-7-2012,157,104,3962,3,46
5214,5-8-2011,346,268,2407,4,86
5215,11-3-2021,73,31,2377,3,22
5216,5-4-2010,453,314,4367,4,17
5217,8-5-2020,69,13,1503,3,34
5218,11-6-2012,500,317,4486,1,77
5219,23-7-2016,193,110,1146,3,10
5220,27-8-2013,324,381,1838,4,90
5221,19-3-2021,173,235,2269,4,61
5222,9-4-2022,406,351,4269,3,20
5223,13-5-2018,88,246,4370,1,7
5224,10-6-2022,431,253,4795,3,95
5225,14-7-2012,122,181,3747,1,23
5226,14-8-2016,313,455,3224,1,27
5227,14-3-2014,199,153,2845,3,80
5228,15-4-2016,283,260,3222,3,50
5229,29-5-2017,222,7,4046,4,44
5230,20-6-2014,282,341,3709,3,60
5231,17-7-2010,149,171,2401,3,16
5232,16-8-2011,348,457,2880,2,43
5233,4-3-2022,65,112,4445,4,45
5234,28-4-2016,433,422,4095,1,1
5235,11-5-2018,52,167,1620,2,2
5236,27-6-2015,299,397,2963,1,45
5237,26-7-2017,222,179,4633,2,20
5238,27-8-2012,393,360,3714,4,86
5239,5-3-2014,2,107,1166,4,12
5240,22-4-2010,268,338,3693,3,49
5241,28-5-2013,50,132,2278,2,29
5242,20-6-2016,439,467,1178,1,29
5243,15-7-2017,84,69,1117,1,47
5244,16-8-2012,305,313,1484,4,87
5245,21-3-2011,16,173,1689,4,45
5246,5-4-2010,452,422,3891,4,55
5247,2-5-2018,120,133,3843,4,42
5248,20-6-2017,466,330,1315,1,94
5249,24-7-2018,174,188,2503,3,71
5250,27-8-2012,442,372,2226,2,56
5251,25-3-2012,174,142,3234,3,20
5252,3-4-2012,421,400,3586,4,54
5253,9-5-2018,130,109,3771,1,84
5254,10-6-2020,372,327,1030,1,93
5255,22-7-2016,230,208,3699,4,16
5256,20-8-2014,492,320,2887,4,67
5257,9-3-2016,6,126,1280,4,46
5258,2-4-2016,483,270,2121,3,13
5259,14-5-2010,34,34,3094,2,95
5260,17-6-2015,369,283,2252,4,64
5261,13-7-2016,65,195,4328,4,36
5262,15-8-2018,373,382,1333,2,65
5263,17-3-2020,102,141,1482,2,72
5264,9-4-2010,473,444,4918,4,5
5265,12-5-2021,203,230,4786,2,61
5266,30-6-2022,308,390,4961,3,20
5267,5-7-2010,218,3,1648,3,29
5268,20-8-2021,320,352,2155,3,14
5269,9-3-2012,221,132,2283,1,44
5270,27-4-2011,274,319,3641,1,95
5271,19-5-2010,115,139,3706,3,39
5272,9-6-2019,413,467,2479,3,72
5273,19-7-2022,151,67,4764,2,22
5274,25-8-2018,353,438,4382,3,81
5275,28-3-2020,132,184,1601,4,7
5276,29-4-2018,273,372,1369,2,65
5277,13-5-2021,60,57,1180,1,97
5278,22-6-2014,324,496,1578,3,91
5279,31-7-2011,35,232,4420,3,71
5280,8-8-2022,400,309,2672,2,31
5281,9-3-2014,44,161,4311,1,56
5282,8-4-2012,393,436,1085,2,85
5283,13-5-2017,213,29,1918,3,18
5284,2-6-2013,333,500,3074,2,17
5285,6-7-2010,208,47,2704,3,74
5286,8-8-2018,498,473,1807,2,56
5287,21-3-2021,97,11,1010,1,64
5288,26-4-2019,379,431,2565,2,33
5289,4-5-2020,219,232,1826,3,92
5290,13-6-2013,321,492,1427,2,54
5291,4-7-2019,170,205,3664,2,33
5292,22-8-2020,287,366,1447,1,48
5293,2-3-2022,198,40,2784,4,10
5294,11-4-2011,418,368,2000,4,42
5295,7-5-2022,135,178,2844,2,16
5296,14-6-2010,434,262,3610,1,91
5297,12-7-2010,137,112,2294,2,14
5298,23-8-2018,305,289,2007,3,70
5299,30-3-2021,89,36,4499,4,55
5300,13-4-2020,365,251,4808,4,81
5301,18-5-2021,159,16,3025,1,87
5302,10-6-2021,287,324,4330,3,85
5303,1-7-2017,87,102,1529,1,38
5304,17-8-2015,304,383,1214,4,58
5305,25-3-2017,200,103,2388,3,99
5306,3-4-2017,409,275,2536,1,10
5307,15-5-2010,59,39,3187,4,77
5308,17-6-2017,454,491,3972,4,52
5309,12-7-2011,162,126,4516,1,27
5310,30-8-2021,442,483,4667,2,14
5311,5-3-2021,142,162,2036,2,25
5312,26-4-2019,352,342,1069,1,96
5313,9-5-2016,208,200,1189,1,94
5314,21-6-2018,353,420,3373,4,76
5315,28-7-2017,238,52,1526,3,72
5316,12-8-2019,329,279,4548,3,59
5317,25-3-2014,31,26,3457,3,48
5318,4-4-2017,309,346,4938,3,79
5319,22-5-2014,166,70,3830,1,11
5320,2-6-2017,291,496,2024,1,9
5321,22-7-2020,7,43,2994,3,13
5322,30-8-2015,388,334,2980,2,19
5323,20-3-2010,242,236,2562,1,85
5324,17-4-2018,351,306,1006,1,33
5325,5-5-2015,21,168,3636,2,78
5326,21-6-2012,309,380,4042,2,53
5327,6-7-2020,202,157,2456,2,94
5328,21-8-2016,319,394,2527,1,65
5329,29-3-2013,161,63,2700,1,7
5330,1-4-2016,292,369,3252,1,13
5331,14-5-2016,65,145,3387,4,50
5332,9-6-2012,472,343,1158,2,4
5333,9-7-2011,18,197,1000,2,1
5334,18-8-2017,304,389,1431,2,20
5335,27-3-2021,177,67,4384,1,39
5336,25-4-2020,287,460,3895,3,99
5337,6-5-2022,131,210,3093,4,54
5338,12-6-2016,350,352,3365,4,50
5339,4-7-2012,107,147,4392,3,100
5340,7-8-2010,424,293,3859,1,1
5341,15-3-2019,17,26,3573,4,34
5342,10-4-2010,475,346,1378,1,99
5343,19-5-2014,61,87,1744,2,72
5344,12-6-2018,429,445,3778,4,86
5345,29-7-2014,11,189,3858,4,12
5346,3-8-2013,421,299,1288,1,45
5347,8-3-2016,175,171,2443,2,14
5348,25-4-2017,390,471,1756,2,9
5349,28-5-2013,228,12,4209,4,58
5350,19-6-2012,252,280,3589,3,87
5351,9-7-2010,228,164,3364,4,97
5352,29-8-2021,270,287,3822,1,67
5353,17-3-2012,8,186,4571,3,12
5354,26-4-2020,365,305,1345,2,9
5355,21-5-2015,135,90,2815,1,14
5356,19-6-2015,264,333,1665,2,59
5357,2-7-2018,191,241,4695,1,23
5358,11-8-2019,358,405,4617,3,83
5359,30-3-2022,125,245,3971,4,29
5360,19-4-2013,365,301,4842,4,56
5361,23-5-2021,244,50,2469,2,96
5362,10-6-2011,463,420,4119,2,49
5363,24-7-2018,31,139,3594,1,45
5364,6-8-2010,291,369,2943,3,79
5365,12-3-2019,77,237,3949,4,12
5366,25-4-2017,457,477,4109,3,19
5367,20-5-2016,226,218,2657,1,96
5368,12-6-2018,380,460,4395,2,49
5369,6-7-2014,17,192,4790,1,3
5370,27-8-2020,410,310,1999,3,74
5371,12-3-2022,3,222,4755,3,22
5372,19-4-2021,425,314,3376,3,7
5373,23-5-2012,46,135,4584,3,55
5374,16-6-2010,374,439,2769,3,72
5375,14-7-2012,245,180,1237,3,92
5376,1-8-2012,494,383,3387,1,24
5377,8-3-2022,30,118,1004,1,67
5378,4-4-2013,409,430,3001,4,8
